"","Cast.Ballot","Represented","Close.To.Party","Contacted","log.Magnitude","Age","Age.Squared.by.100","Male","Education","Married","Union.Member","Household.Income","Rural","Small.Town","Suburb","White.Collar","Worker","Hakka","MinNan","Mainlander"
"59611",1,0,1,1,1.94591014905531,41,16.81,0,6,1,0,3,0,0,1,1,0,0,1,0
"59612",0,1,0,1,2.19722457733622,26,6.76,1,6,1,0,NA,1,0,0,0,1,0,1,0
"59613",1,1,1,1,1.38629436111989,69,47.61,0,3,1,0,NA,0,1,0,NA,NA,1,0,0
"59614",1,0,0,1,1.70474809223843,35,12.25,1,6,1,0,NA,0,0,0,1,0,0,1,0
"59615",1,1,1,0,2.56494935746154,28,7.84,0,7,1,0,NA,0,0,1,NA,NA,0,0,0
"59616",1,0,1,0,2.56494935746154,38,14.44,1,6,1,0,NA,0,0,1,0,1,0,1,0
"59617",1,0,1,1,1.38629436111989,26,6.76,1,6,1,1,4,1,0,0,0,1,0,1,0
"59618",0,1,0,1,1.38629436111989,63,39.69,0,3,0,0,1,1,0,0,NA,NA,0,1,0
"59619",0,0,1,1,1.38629436111989,21,4.41,0,7,0,0,1,1,0,0,NA,NA,0,1,0
"59620",0,0,0,1,1.38629436111989,62,38.44,1,1,0,0,1,1,0,0,0,1,0,1,0
"59621",0,0,0,0,1.38629436111989,44,19.36,1,6,0,0,NA,1,0,0,NA,NA,0,0,1
"59622",1,1,1,1,1.38629436111989,24,5.76,0,6,1,0,3,1,0,0,0,0,0,1,0
"59623",1,0,0,1,1.38629436111989,33,10.89,0,6,1,1,1,1,0,0,NA,NA,0,1,0
"59624",1,NA,0,0,1.38629436111989,60,36,1,2,1,0,1,1,0,0,0,1,0,1,0
"59625",1,0,1,1,1.38629436111989,35,12.25,1,5,0,1,NA,1,0,0,0,1,0,1,0
"59626",1,0,1,1,1.38629436111989,45,20.25,0,5,1,0,2,1,0,0,NA,NA,0,1,0
"59627",1,NA,1,1,1.38629436111989,81,65.61,1,1,1,0,1,1,0,0,NA,NA,0,0,1
"59628",1,0,0,1,1.38629436111989,55,30.25,0,3,1,0,NA,1,0,0,0,0,0,1,0
"59629",1,0,0,1,1.38629436111989,21,4.41,1,7,0,0,NA,1,0,0,NA,NA,0,1,0
"59630",0,0,NA,0,1.38629436111989,66,43.56,0,1,1,0,NA,1,0,0,NA,NA,0,0,0
"59631",1,1,1,1,1.09861228866811,25,6.25,0,8,0,0,5,1,0,0,1,0,1,0,0
"59632",0,NA,0,0,2.19722457733622,29,8.41,0,6,1,0,2,0,0,1,1,0,0,1,0
"59633",1,1,0,1,1.94591014905531,61,37.21,0,6,1,0,NA,0,0,1,1,0,0,0,1
"59634",0,0,0,0,1.38629436111989,30,9,0,6,1,0,3,0,1,0,1,0,0,1,0
"59635",0,0,0,1,1.38629436111989,33,10.89,1,6,0,0,2,0,1,0,1,0,0,1,0
"59636",1,0,1,1,1.38629436111989,27,7.29,0,6,1,0,NA,0,0,1,1,0,0,1,0
"59637",1,NA,1,0,1.38629436111989,29,8.41,1,8,0,0,3,0,0,1,1,0,0,0,1
"59638",1,1,1,1,2.19722457733622,53,28.09,1,6,1,0,2,0,0,1,1,0,0,1,0
"59639",1,0,1,1,2.39789527279837,47,22.09,1,7,1,0,3,1,0,0,1,0,0,0,1
"59640",1,0,0,0,2.19722457733622,62,38.44,0,3,1,1,NA,0,0,1,1,0,0,1,0
"59641",1,0,1,1,2.19722457733622,55,30.25,0,4,1,0,3,0,0,1,0,1,0,1,0
"59642",1,0,0,1,1.38629436111989,44,19.36,1,1,1,1,1,0,1,0,0,0,0,1,0
"59643",0,0,0,0,2.30258509299405,22,4.84,1,7,0,0,4,0,0,0,NA,NA,0,0,1
"59644",1,0,0,1,1.38629436111989,44,19.36,0,3,1,0,5,0,1,0,0,1,0,1,0
"59645",1,0,0,1,1.38629436111989,69,47.61,0,2,1,0,NA,0,1,0,NA,NA,0,1,0
"59646",1,1,1,1,1.38629436111989,36,12.96,1,6,1,1,2,0,1,0,0,1,0,1,0
"59647",0,0,1,1,2.30258509299405,29,8.41,1,6,1,1,NA,0,0,1,1,0,0,1,0
"59648",1,NA,0,1,2.30258509299405,52,27.04,1,8,1,0,5,0,0,0,1,0,0,0,1
"59649",1,1,0,1,1.79175946922805,68,46.24,1,3,0,0,1,1,0,0,NA,NA,0,1,0
"59650",1,0,0,1,1.79175946922805,32,10.24,1,5,1,0,5,1,0,0,0,1,0,1,0
"59651",1,1,1,1,0.693147180559945,39,15.21,0,5,1,0,1,0,0,1,1,0,0,1,0
"59652",1,1,1,1,1.38629436111989,41,16.81,1,6,0,1,NA,1,0,0,1,0,0,0,1
"59653",1,1,0,1,1.38629436111989,33,10.89,0,6,1,0,NA,1,0,0,NA,NA,0,1,0
"59654",1,0,1,0,2.30258509299405,76,57.76,1,3,1,0,NA,0,0,0,NA,NA,1,0,0
"59655",1,0,0,1,2.19722457733622,63,39.69,0,5,1,0,NA,0,1,0,NA,NA,0,1,0
"59656",1,1,1,0,2.19722457733622,64,40.96,1,8,1,1,5,0,1,0,NA,NA,0,1,0
"59657",1,0,1,1,1.70474809223843,23,5.29,0,8,0,0,NA,0,0,0,1,0,0,1,0
"59658",0,NA,0,0,1.79175946922805,24,5.76,1,8,0,0,NA,0,0,1,1,0,0,1,0
"59659",1,0,0,1,1.09861228866811,64,40.96,1,6,1,0,2,1,0,0,NA,NA,1,0,0
"59660",1,0,0,1,2.07944154167984,40,16,0,6,1,1,1,1,0,0,1,0,0,1,0
"59661",1,0,0,0,1.70474809223843,23,5.29,0,6,1,0,2,0,0,0,NA,NA,0,1,0
"59662",0,1,1,1,0,26,6.76,1,7,0,0,5,0,0,1,NA,NA,0,1,0
"59663",0,NA,0,1,0,62,38.44,0,3,1,1,NA,0,0,1,1,0,0,1,0
"59664",1,1,NA,1,2.19722457733622,44,19.36,1,6,1,0,4,0,1,0,1,0,0,1,0
"59665",1,1,1,0,2.19722457733622,26,6.76,1,8,0,0,5,0,0,1,1,0,0,1,0
"59666",1,0,0,1,2.19722457733622,43,18.49,0,3,1,0,NA,0,0,1,1,0,0,1,0
"59667",1,0,0,0,2.30258509299405,34,11.56,1,7,1,1,4,0,0,0,1,0,0,1,0
"59668",1,0,0,1,1.79175946922805,33,10.89,1,6,0,0,NA,1,0,0,NA,NA,0,1,0
"59669",0,0,1,1,1.79175946922805,40,16,1,5,1,0,NA,1,0,0,NA,NA,0,1,0
"59670",0,1,1,0,1.38629436111989,22,4.84,1,6,0,0,1,0,0,1,NA,NA,0,1,0
"59671",1,0,0,0,1.70474809223843,52,27.04,1,1,1,0,1,0,0,0,0,1,0,1,0
"59672",1,1,1,1,1.38629436111989,54,29.16,1,3,1,1,1,0,0,1,NA,NA,0,1,0
"59673",1,1,0,1,2.30258509299405,46,21.16,1,8,1,1,5,0,0,0,1,0,1,0,0
"59674",0,0,0,1,2.19722457733622,28,7.84,1,8,1,1,NA,0,0,1,1,0,0,1,0
"59675",1,1,1,1,2.19722457733622,48,23.04,1,7,1,0,3,0,0,1,1,0,1,0,0
"59676",1,1,1,1,2.30258509299405,32,10.24,0,7,1,0,4,1,0,0,1,0,0,1,0
"59677",0,0,0,1,2.30258509299405,29,8.41,1,6,0,0,3,1,0,0,0,1,0,1,0
"59678",0,0,0,1,2.07944154167984,28,7.84,1,7,0,0,5,1,0,0,1,0,0,1,0
"59679",1,0,0,1,2.07944154167984,42,17.64,1,8,1,0,2,1,0,0,NA,NA,0,1,0
"59680",1,0,0,1,2.07944154167984,57,32.49,1,5,1,0,2,1,0,0,NA,NA,0,1,0
"59681",1,0,0,1,2.07944154167984,60,36,1,5,1,0,1,1,0,0,NA,NA,0,1,0
"59682",1,0,0,1,2.07944154167984,33,10.89,0,6,1,0,2,1,0,0,1,0,0,1,0
"59683",1,NA,NA,1,1.70474809223843,30,9,1,7,1,0,NA,0,0,0,1,0,0,1,0
"59684",1,0,0,1,2.19722457733622,26,6.76,1,5,0,0,5,0,0,1,1,0,0,0,1
"59685",1,NA,0,1,1.79175946922805,61,37.21,0,1,1,1,1,0,0,1,NA,NA,0,1,0
"59686",1,NA,0,1,1.79175946922805,24,5.76,1,6,0,0,5,0,0,1,0,1,0,1,0
"59687",1,0,0,1,1.79175946922805,45,20.25,1,6,1,0,2,0,0,1,1,0,0,1,0
"59688",1,1,1,1,2.30258509299405,47,22.09,0,7,1,0,4,0,0,0,1,0,0,1,0
"59689",1,0,0,1,2.30258509299405,62,38.44,0,1,1,0,1,1,0,0,NA,NA,0,1,0
"59690",0,0,0,0,2.30258509299405,69,47.61,1,3,1,0,2,0,0,0,NA,NA,1,0,0
"59691",1,0,0,1,2.19722457733622,60,36,0,6,0,0,NA,0,0,1,NA,NA,1,0,0
"59692",1,1,1,1,1.94591014905531,34,11.56,0,6,0,0,5,0,0,1,1,0,0,1,0
"59693",1,1,1,1,2.30258509299405,23,5.29,0,7,0,0,5,0,0,0,NA,NA,0,1,0
"59694",1,1,0,0,2.30258509299405,68,46.24,0,6,1,0,NA,0,0,0,NA,NA,1,0,0
"59695",1,1,1,1,2.07944154167984,45,20.25,1,6,1,0,NA,1,0,0,0,0,0,1,0
"59696",1,1,0,1,2.30258509299405,35,12.25,0,7,1,0,4,0,0,1,1,0,0,1,0
"59697",1,0,0,1,2.19722457733622,53,28.09,0,1,1,0,5,0,0,1,NA,NA,0,1,0
"59698",1,0,0,1,2.07944154167984,35,12.25,1,6,1,0,NA,0,0,1,1,0,0,1,0
"59699",1,0,0,1,2.19722457733622,25,6.25,0,7,0,0,4,1,0,0,NA,NA,0,1,0
"59700",1,NA,1,0,2.19722457733622,21,4.41,0,7,0,1,1,0,0,1,NA,NA,0,1,0
"59701",1,1,1,0,2.19722457733622,41,16.81,1,5,1,1,1,0,0,1,NA,NA,0,1,0
"59702",1,1,1,1,1.09861228866811,43,18.49,0,6,1,1,4,0,0,1,1,0,0,1,0
"59703",1,1,1,1,1.94591014905531,21,4.41,0,7,0,0,NA,1,0,0,NA,NA,1,0,0
"59704",1,0,0,0,2.30258509299405,24,5.76,0,7,1,1,NA,1,0,0,1,0,0,1,0
"59705",1,0,0,1,2.19722457733622,54,29.16,0,3,1,0,1,0,0,1,0,1,1,0,0
"59706",1,0,1,0,2.19722457733622,24,5.76,0,6,0,0,4,1,0,0,1,0,0,1,0
"59707",1,1,1,0,2.07944154167984,27,7.29,0,7,1,0,2,0,0,1,1,0,0,1,0
"59708",1,0,NA,0,1.79175946922805,84,70.56,0,1,1,0,NA,1,0,0,NA,NA,0,1,0
"59709",1,NA,NA,1,1.79175946922805,29,8.41,0,6,0,0,NA,1,0,0,NA,NA,0,0,0
"59710",0,1,1,0,2.07944154167984,26,6.76,0,8,0,0,NA,0,0,1,NA,NA,0,1,0
"59711",1,1,0,1,1.79175946922805,38,14.44,1,3,1,0,5,1,0,0,0,1,0,1,0
"59712",1,NA,1,1,1.79175946922805,74,54.76,0,1,1,0,1,1,0,0,NA,NA,0,1,0
"59713",1,0,0,0,2.07944154167984,37,13.69,1,6,0,0,1,1,0,0,NA,NA,0,1,0
"59714",1,0,0,1,2.30258509299405,49,24.01,0,6,1,1,3,0,0,0,1,0,0,1,0
"59715",0,1,1,1,2.56494935746154,25,6.25,1,7,0,0,1,0,0,1,NA,NA,0,0,1
"59716",1,1,0,1,1.38629436111989,54,29.16,1,8,1,0,5,0,1,0,1,0,0,1,0
"59717",1,1,1,1,1.38629436111989,24,5.76,0,4,0,1,2,0,1,0,1,0,0,1,0
"59718",1,0,1,1,1.38629436111989,78,60.84,0,3,1,0,1,0,1,0,NA,NA,0,0,0
"59719",1,1,1,1,1.38629436111989,45,20.25,1,6,1,0,3,0,1,0,1,0,0,1,0
"59720",1,0,0,1,0,25,6.25,0,6,0,0,1,1,0,0,1,0,0,1,0
"59721",1,0,1,1,0,30,9,0,5,1,0,1,0,0,1,1,0,0,1,0
"59722",1,0,0,0,0,24,5.76,1,6,0,0,NA,0,0,1,1,0,0,1,0
"59723",1,0,0,1,2.19722457733622,23,5.29,0,7,0,0,NA,0,0,1,NA,NA,0,0,0
"59724",1,0,1,1,2.19722457733622,32,10.24,0,6,1,0,3,0,0,1,1,0,1,0,0
"59725",1,1,1,1,2.30258509299405,55,30.25,1,8,1,1,5,0,0,1,1,0,0,1,0
"59726",0,0,0,0,1.70474809223843,25,6.25,0,6,0,0,2,0,0,0,1,0,0,0,1
"59727",1,0,1,1,2.30258509299405,36,12.96,1,8,1,0,4,0,0,0,1,0,0,1,0
"59728",1,NA,NA,1,2.19722457733622,38,14.44,0,5,1,1,1,0,0,1,NA,NA,0,1,0
"59729",1,0,0,NA,2.19722457733622,46,21.16,1,6,1,1,2,1,0,0,0,1,0,1,0
"59730",1,0,1,1,2.07944154167984,27,7.29,0,6,1,0,1,1,0,0,NA,NA,0,1,0
"59731",1,0,0,1,2.07944154167984,37,13.69,1,6,1,0,3,1,0,0,0,1,0,1,0
"59732",1,0,0,1,2.19722457733622,45,20.25,1,4,1,1,1,0,0,1,NA,NA,0,1,0
"59733",1,0,1,1,1.38629436111989,33,10.89,0,7,0,0,3,0,1,0,1,0,0,1,0
"59734",1,0,NA,0,1.38629436111989,41,16.81,1,5,1,0,1,0,1,0,1,0,0,1,0
"59735",1,1,1,1,1.94591014905531,48,23.04,1,8,1,0,3,0,0,1,NA,NA,0,0,1
"59736",1,NA,1,1,1.38629436111989,76,57.76,0,6,1,0,NA,0,1,0,NA,NA,0,1,0
"59737",1,1,0,1,1.38629436111989,60,36,1,4,1,0,NA,0,1,0,NA,NA,1,0,0
"59738",1,1,0,0,1.38629436111989,32,10.24,1,8,0,0,2,1,0,0,1,0,0,1,0
"59739",1,1,1,1,1.38629436111989,51,26.01,1,5,1,1,1,0,1,0,0,1,0,1,0
"59740",1,NA,0,0,1.38629436111989,76,57.76,0,1,1,0,1,0,1,0,NA,NA,0,1,0
"59741",1,0,0,1,2.30258509299405,41,16.81,1,6,1,0,2,1,0,0,1,0,0,1,0
"59742",1,1,1,0,2.19722457733622,30,9,0,7,0,0,5,0,0,1,1,0,0,1,0
"59743",1,0,1,1,1.38629436111989,31,9.61,1,6,1,0,NA,0,1,0,1,0,0,1,0
"59744",1,1,0,1,0,32,10.24,0,6,1,0,5,0,0,1,1,0,0,1,0
"59745",0,0,0,0,2.19722457733622,23,5.29,1,8,0,0,2,0,0,1,NA,NA,0,1,0
"59746",1,NA,0,1,1.94591014905531,58,33.64,1,6,1,1,4,0,0,1,1,0,0,1,0
"59747",1,1,1,1,2.19722457733622,39,15.21,1,5,1,0,2,0,0,1,0,1,0,1,0
"59748",1,NA,0,1,1.38629436111989,26,6.76,1,7,0,0,2,0,1,0,0,0,0,1,0
"59749",1,0,0,0,1.94591014905531,37,13.69,0,7,1,0,1,0,0,1,NA,NA,1,0,0
"59750",1,NA,0,1,2.07944154167984,33,10.89,1,6,0,1,NA,1,0,0,0,1,0,1,0
"59751",0,1,1,0,2.19722457733622,46,21.16,1,7,1,0,4,0,0,1,1,0,0,1,0
"59752",1,0,0,1,1.09861228866811,56,31.36,0,NA,1,NA,NA,0,0,1,NA,NA,0,1,0
"59753",1,1,1,1,2.19722457733622,43,18.49,0,3,1,0,4,0,0,1,1,0,0,1,0
"59754",1,1,1,1,1.94591014905531,54,29.16,0,6,1,1,4,0,0,1,1,0,0,1,0
"59755",1,0,0,0,1.79175946922805,39,15.21,0,5,1,0,2,0,0,1,0,1,0,1,0
"59756",0,0,0,1,1.70474809223843,34,11.56,1,8,0,0,2,0,0,0,1,0,0,1,0
"59757",0,NA,0,1,2.19722457733622,24,5.76,1,7,0,0,4,1,0,0,NA,NA,0,1,0
"59758",0,0,0,0,2.19722457733622,61,37.21,1,5,1,0,NA,1,0,0,0,0,0,1,0
"59759",1,0,0,1,2.30258509299405,62,38.44,1,3,1,0,NA,0,0,0,NA,NA,0,1,0
"59760",1,1,1,1,0,44,19.36,1,5,1,1,3,0,0,1,0,0,0,1,0
"59761",1,1,1,1,2.19722457733622,29,8.41,0,7,0,0,NA,0,0,1,1,0,0,0,1
"59762",1,0,0,1,2.19722457733622,39,15.21,1,7,1,0,5,0,0,1,1,0,0,1,0
"59763",1,NA,0,1,2.39789527279837,52,27.04,1,5,1,0,1,1,0,0,NA,NA,0,1,0
"59764",1,1,1,0,2.19722457733622,49,24.01,1,8,1,0,5,0,0,1,1,0,0,0,1
"59765",1,NA,1,1,2.19722457733622,24,5.76,0,8,0,0,5,0,0,1,1,0,0,1,0
"59766",1,0,0,1,1.94591014905531,35,12.25,0,8,1,1,3,0,0,1,1,0,0,1,0
"59767",0,1,1,1,0.693147180559945,34,11.56,1,6,1,1,1,1,0,0,0,1,0,0,0
"59768",1,1,1,1,2.30258509299405,23,5.29,1,6,0,0,3,0,0,0,0,1,0,1,0
"59769",1,0,0,0,1.94591014905531,59,34.81,1,8,1,0,5,0,0,1,NA,NA,0,1,0
"59770",1,1,1,1,1.94591014905531,22,4.84,1,7,0,1,NA,0,0,1,1,0,0,1,0
"59771",1,1,0,1,1.94591014905531,48,23.04,1,6,1,1,4,0,0,1,1,0,1,0,0
"59772",1,0,0,1,2.30258509299405,71,50.41,1,3,1,0,NA,0,0,0,NA,NA,0,1,0
"59773",1,0,0,0,1.70474809223843,44,19.36,0,5,1,0,NA,0,0,0,NA,NA,1,0,0
"59774",1,0,0,1,0,47,22.09,0,3,1,1,NA,1,0,0,0,1,0,1,0
"59775",1,1,0,1,0,65,42.25,1,5,1,NA,1,1,0,0,1,0,0,1,0
"59776",1,0,1,0,0,59,34.81,0,3,1,0,1,1,0,0,0,0,0,0,0
"59777",1,0,1,1,0,39,15.21,1,6,1,0,3,1,0,0,1,0,1,0,0
"59778",1,0,1,1,0,31,9.61,0,6,0,1,2,1,0,0,0,0,0,1,0
"59779",0,0,0,0,0,66,43.56,0,1,0,NA,NA,1,0,0,NA,NA,0,1,0
"59780",1,NA,0,0,2.19722457733622,38,14.44,0,6,1,0,NA,1,0,0,NA,NA,0,1,0
"59781",1,1,1,0,0,72,51.84,1,2,1,0,1,1,0,0,NA,NA,0,0,1
"59782",1,1,0,1,0,76,57.76,1,5,1,1,1,1,0,0,NA,NA,0,0,1
"59783",1,1,1,0,0,27,7.29,1,5,1,1,NA,1,0,0,0,1,1,0,0
"59784",1,1,0,0,1.38629436111989,60,36,0,3,1,1,1,0,1,0,NA,NA,0,1,0
"59785",1,0,1,1,1.38629436111989,39,15.21,0,6,1,1,3,0,1,0,1,0,0,1,0
"59786",0,0,0,1,1.38629436111989,40,16,1,5,1,0,1,0,1,0,NA,NA,1,0,0
"59787",1,NA,0,0,0.693147180559945,69,47.61,1,3,1,0,1,1,0,0,0,0,0,1,0
"59788",0,1,1,1,0.693147180559945,32,10.24,0,6,1,1,1,1,0,0,1,0,0,0,1
"59789",0,0,0,0,0.693147180559945,52,27.04,1,2,1,NA,1,1,0,0,0,1,0,0,0
"59790",0,0,0,0,0.693147180559945,21,4.41,1,6,0,0,4,1,0,0,1,0,0,0,0
"59791",1,1,1,1,0.693147180559945,52,27.04,1,8,1,0,5,1,0,0,NA,NA,0,0,1
"59792",1,1,1,1,2.56494935746154,36,12.96,0,8,1,0,4,0,0,1,1,0,0,0,1
"59793",1,0,0,0,2.56494935746154,55,30.25,1,3,1,1,4,0,0,1,0,1,1,0,0
"59794",0,0,0,1,2.56494935746154,27,7.29,1,7,0,0,4,0,0,1,0,1,1,0,0
"59795",1,1,1,1,2.30258509299405,31,9.61,1,6,1,0,4,0,0,1,1,0,0,1,0
"59796",0,1,1,0,1.09861228866811,24,5.76,0,6,1,0,5,0,0,1,NA,NA,0,1,0
"59797",1,0,0,1,2.30258509299405,43,18.49,1,4,1,0,NA,0,0,1,0,0,0,1,0
"59798",1,0,0,1,2.30258509299405,58,33.64,1,3,1,0,NA,0,0,1,1,0,0,1,0
"59799",1,0,0,1,2.30258509299405,42,17.64,0,3,1,0,1,0,0,1,0,1,0,1,0
"59800",1,1,1,1,2.30258509299405,22,4.84,1,7,0,0,2,0,0,1,NA,NA,0,1,0
"59801",1,0,0,1,1.38629436111989,46,21.16,0,7,1,0,5,0,1,0,1,0,0,0,0
"59802",1,1,1,1,1.38629436111989,53,28.09,0,3,1,0,1,0,1,0,0,1,1,0,0
"59803",1,1,0,1,2.30258509299405,36,12.96,0,3,1,0,NA,0,0,1,NA,NA,0,1,0
"59804",1,0,0,1,2.30258509299405,56,31.36,0,3,1,0,NA,0,0,1,NA,NA,0,1,0
"59805",1,NA,0,1,2.30258509299405,46,21.16,1,2,1,1,1,0,0,1,0,0,0,1,0
"59806",1,0,0,1,1.38629436111989,30,9,0,6,1,0,2,0,1,0,1,0,0,1,0
"59807",1,1,1,1,2.19722457733622,22,4.84,1,7,0,0,5,0,0,1,NA,NA,0,1,0
"59808",0,0,1,1,2.30258509299405,23,5.29,1,7,0,0,NA,0,0,0,NA,NA,0,1,0
"59809",1,0,1,1,2.19722457733622,42,17.64,1,5,1,1,2,0,0,1,0,1,0,1,0
"59810",1,1,1,1,1.38629436111989,27,7.29,0,6,1,1,2,0,0,1,1,0,0,1,0
"59811",0,0,0,NA,2.39789527279837,22,4.84,1,6,0,0,3,1,0,0,0,1,0,1,0
"59812",1,0,0,1,2.19722457733622,27,7.29,0,7,1,1,3,0,0,1,NA,NA,0,1,0
"59813",1,0,0,0,2.30258509299405,65,42.25,1,8,1,0,5,0,0,0,1,0,1,0,0
"59814",1,NA,0,0,0,39,15.21,1,5,1,1,1,0,0,1,0,1,0,1,0
"59815",1,0,0,1,1.38629436111989,29,8.41,0,5,1,1,3,0,1,0,1,0,0,1,0
"59816",1,0,0,1,2.30258509299405,37,13.69,0,6,1,0,1,1,0,0,1,0,0,1,0
"59817",1,0,0,1,2.30258509299405,25,6.25,1,8,0,0,5,0,0,0,1,0,0,1,0
"59818",0,NA,0,0,1.79175946922805,63,39.69,0,3,1,0,1,0,0,1,NA,NA,0,1,0
"59819",1,1,NA,1,2.19722457733622,66,43.56,0,1,1,0,NA,0,0,1,NA,NA,0,0,1
"59820",1,NA,0,1,2.19722457733622,49,24.01,0,3,1,1,3,0,0,1,1,0,1,0,0
"59821",1,0,1,1,2.30258509299405,23,5.29,0,8,0,0,2,0,0,0,1,0,0,1,0
"59822",0,0,1,1,1.09861228866811,26,6.76,1,7,0,1,3,0,0,1,0,1,0,1,0
"59823",0,0,0,0,1.09861228866811,61,37.21,0,3,1,0,3,0,0,1,0,1,0,1,0
"59824",0,1,1,1,2.19722457733622,50,25,1,6,1,0,5,0,0,1,1,0,0,0,1
"59825",1,NA,0,1,2.19722457733622,21,4.41,1,6,0,0,4,0,0,1,NA,NA,0,1,0
"59826",1,1,0,1,1.09861228866811,43,18.49,1,6,1,0,5,1,0,0,1,0,1,0,0
"59827",1,0,0,1,2.19722457733622,62,38.44,1,6,1,1,2,0,0,1,NA,NA,0,1,0
"59828",0,0,0,0,2.19722457733622,22,4.84,0,7,0,0,NA,1,0,0,NA,NA,0,1,0
"59829",0,NA,0,0,2.19722457733622,67,44.89,1,1,1,0,1,1,0,0,NA,NA,0,1,0
"59830",1,0,0,0,1.09861228866811,80,64,0,1,1,0,NA,1,0,0,NA,NA,1,0,0
"59831",1,NA,0,1,2.19722457733622,30,9,0,6,1,0,1,1,0,0,NA,NA,0,1,0
"59832",0,0,0,1,2.19722457733622,26,6.76,1,6,0,0,2,1,0,0,0,1,0,0,0
"59833",1,NA,0,0,2.19722457733622,50,25,0,3,1,0,2,1,0,0,0,1,0,1,0
"59834",1,0,NA,0,2.19722457733622,66,43.56,0,1,1,0,1,1,0,0,NA,NA,0,1,0
"59835",0,0,0,0,2.19722457733622,38,14.44,1,8,1,1,3,1,0,0,1,0,0,1,0
"59836",0,1,0,1,2.19722457733622,29,8.41,1,6,1,0,4,1,0,0,0,0,0,1,0
"59837",1,0,0,1,0,26,6.76,0,8,0,0,5,0,0,1,1,0,0,1,0
"59838",1,0,0,1,2.19722457733622,59,34.81,1,8,1,1,5,1,0,0,1,0,0,1,0
"59839",1,1,0,1,2.19722457733622,48,23.04,0,6,1,1,3,1,0,0,0,1,0,1,0
"59840",1,0,1,1,2.56494935746154,35,12.25,0,8,1,0,4,0,0,1,1,0,0,0,1
"59841",0,1,0,1,1.09861228866811,24,5.76,0,6,0,0,NA,0,0,1,1,0,0,1,0
"59842",1,1,0,1,1.09861228866811,55,30.25,1,5,1,1,4,0,0,1,1,0,0,1,0
"59843",0,NA,0,1,1.38629436111989,67,44.89,1,1,1,0,NA,0,1,0,NA,NA,0,1,0
"59844",1,NA,1,0,2.19722457733622,69,47.61,1,3,1,0,1,1,0,0,0,0,0,1,0
"59845",1,0,0,1,1.38629436111989,34,11.56,0,8,1,0,NA,0,0,1,NA,NA,0,1,0
"59846",1,1,1,0,1.38629436111989,52,27.04,1,3,0,1,1,0,0,1,NA,NA,0,1,0
"59847",1,NA,0,1,1.38629436111989,72,51.84,0,3,1,0,NA,0,0,1,NA,NA,0,1,0
"59848",1,0,1,1,1.38629436111989,23,5.29,0,7,0,0,3,0,0,1,1,0,0,1,0
"59849",1,1,0,1,1.38629436111989,89,79.21,1,6,0,0,3,0,0,1,1,0,0,1,0
"59850",1,0,1,1,2.56494935746154,45,20.25,1,8,1,0,5,0,0,1,1,0,0,1,0
"59851",1,0,0,1,2.56494935746154,47,22.09,0,3,1,0,3,0,0,1,NA,NA,0,1,0
"59852",1,1,1,1,2.56494935746154,35,12.25,0,6,1,1,5,0,0,1,0,1,0,0,1
"59853",1,0,1,1,2.19722457733622,45,20.25,1,6,1,0,5,1,0,0,1,0,0,1,0
"59854",0,1,1,1,0,30,9,1,6,0,0,4,1,0,0,0,1,0,0,0
"59855",1,1,1,1,2.30258509299405,46,21.16,0,6,1,0,3,0,0,0,NA,NA,0,1,0
"59856",1,0,1,1,1.94591014905531,34,11.56,1,5,1,1,5,0,0,1,0,1,0,1,0
"59857",1,1,1,0,1.09861228866811,53,28.09,1,5,1,0,NA,1,0,0,1,0,1,0,0
"59858",0,0,0,0,2.30258509299405,55,30.25,0,3,1,1,1,0,0,0,NA,NA,0,1,0
"59859",1,0,0,1,2.19722457733622,27,7.29,0,7,0,0,5,1,0,0,1,0,0,1,0
"59860",1,1,1,1,2.07944154167984,66,43.56,1,6,1,0,1,1,0,0,NA,NA,0,1,0
"59861",1,0,0,0,2.07944154167984,64,40.96,0,4,1,0,NA,1,0,0,1,0,0,1,0
"59862",1,1,1,1,2.19722457733622,45,20.25,1,7,1,0,4,0,1,0,1,0,0,1,0
"59863",1,NA,0,0,2.07944154167984,50,25,0,3,1,0,2,1,0,0,0,1,0,1,0
"59864",0,0,0,1,2.19722457733622,24,5.76,0,6,0,0,4,1,0,0,1,0,0,1,0
"59865",1,0,NA,1,2.07944154167984,56,31.36,0,1,1,1,1,1,0,0,0,1,0,1,0
"59866",1,0,0,1,2.07944154167984,61,37.21,1,2,1,0,1,1,0,0,NA,NA,0,1,0
"59867",1,0,0,1,0.693147180559945,52,27.04,1,6,1,0,2,0,0,1,1,0,0,1,0
"59868",1,0,0,0,0.693147180559945,75,56.25,0,3,1,0,1,0,0,1,NA,NA,0,1,0
"59869",1,0,0,1,0.693147180559945,30,9,1,6,0,1,NA,1,0,0,0,1,0,1,0
"59870",0,1,1,1,2.30258509299405,43,18.49,0,6,1,0,4,0,0,0,NA,NA,0,1,0
"59871",1,1,1,1,1.79175946922805,71,50.41,1,3,1,0,1,0,0,1,NA,NA,0,1,0
"59872",1,0,1,1,1.79175946922805,42,17.64,1,8,1,0,5,0,0,1,1,0,0,0,1
"59873",1,1,1,1,2.30258509299405,55,30.25,1,6,1,0,3,0,0,0,1,0,0,1,0
